bx1	GO:0000162
bx1	GO:0002213
bx1	GO:0042432
mpk2	GO:0000302
mpk2	GO:0009742
crs1	GO:0000373
crs2	GO:0000373
gams1	GO:0000775
afd1	GO:0000800
add1	GO:0000913
dcd1	GO:0000913
cr4	GO:0001709
dek1	GO:0001709
sal1	GO:0001709
an1	GO:0001763
an1	GO:0009686
kn1	GO:0001763
kn1	GO:0010073
tb1	GO:0001763
bx10	GO:0002213
bx10	GO:0044550
bx11	GO:0002213
bx11	GO:0044550
bx12	GO:0002213
bx12	GO:0044550
bx2	GO:0002213
bx2	GO:0044550
bx3	GO:0002213
bx3	GO:0044550
bx4	GO:0002213
bx4	GO:0044550
bx5	GO:0002213
bx5	GO:0044550
pr1	GO:0002213
pr1	GO:0051559
id1	GO:0003677
am1	GO:0003682
crp1	GO:0003729
ppr5	GO:0003723
crs1	GO:0003729
ppr152	GO:0003730
ppr152	GO:0048027
ae1	GO:0003844
sbe3	GO:0003844
bf1	GO:0004048
bf1	GO:0004049
hm1	GO:0004090
bm4	GO:0004326
pro1	GO:0004349
pro1	GO:0004350
bz2	GO:0004364
cf1	GO:0004418
bm2	GO:0004489
de18	GO:0004499
bif2	GO:0004672
cyc8	GO:0004672
snrkII8	GO:0004672
ccamk1	GO:0004683
tsa1	GO:0004834
tsa1	GO:0033984
les22	GO:0004853
fl2	GO:0045735
pho1	GO:0008184
am1	GO:0005634
bif2	GO:0005634
ccamk1	GO:0005634
ccamk1	GO:0005737
ccamk1	GO:0005886
cyc8	GO:0005634
cyc8	GO:0005829
cyc8	GO:0009524
d8	GO:0005634
d9	GO:0005634
grf1	GO:0005634
grf1	GO:0005769
grf1	GO:0005829
hsp101	GO:0005634
nactf49	GO:0005634
o2	GO:0005634
rack1	GO:0005634
rack1	GO:0005737
rack1	GO:0005886
snrkII8	GO:0005634
why1	GO:0005634
why1	GO:0042646
et1	GO:0005667
et1	GO:0009507
txln1	GO:0005737
mcf1	GO:0005739
mcf2	GO:0005739
cr4	GO:0005768
cr4	GO:0005886
dek1	GO:0005768
dek1	GO:0005886
sal1	GO:0005768
bz2	GO:0005773
bx2	GO:0005783
bx3	GO:0005783
bx4	GO:0005783
bx5	GO:0005783
phot1	GO:0005783
fl2	GO:0005783
fl2	GO:0042735
fl4	GO:0005783
hk1	GO:0005783
ckx10	GO:0005829
pro1	GO:0005829
tsah1	GO:0005829
pmpm3	GO:0005886
ct2	GO:0005886
dsc1	GO:0005886
dsc1	GO:0032588
nac1	GO:0005886
pmpm2	GO:0005886
pmpm4	GO:0005886
pmpm5	GO:0005886
pmpm6	GO:0005886
pmpm7	GO:0005886
pmpm8	GO:0005886
sut1	GO:0005886
pox1	GO:0005887
pox2	GO:0005887
pox3	GO:0005887
sbe3	GO:0005982
sbe3	GO:0010150
nactf49	GO:0006351
nactf49	GO:0009409
nactf49	GO:0009737
nactf49	GO:0042631
nactf49	GO:1902074
am1	GO:0006355
am1	GO:0007140
am1	GO:0048653
pro1	GO:0006561
cf1	GO:0006783
cf1	GO:0015995
les22	GO:0006783
les22	GO:0015995
ys1	GO:0006826
tha5	GO:0006886
rack1	GO:0006968
rack1	GO:0009620
afd1	GO:0007127
brd1	GO:0007530
brd1	GO:0016132
brd1	GO:0040007
brd1	GO:0048730
bx7	GO:0008168
dwil1	GO:0008360
dwil1	GO:0008361
de18	GO:0008361
de18	GO:0009850
de18	GO:0009960
de18	GO:0010342
de18	GO:0032875
pebp8	GO:0008429
so1	GO:0008482
sut1	GO:0008515
pyrr1	GO:0008703
pyrd1	GO:0008835
dps1	GO:0008840
bt2	GO:0008878
sh2	GO:0008878
du1	GO:0009011
dps1	GO:0009085
pyrd1	GO:0009231
pyrr1	GO:0009231
hsp101	GO:0009408
hsp101	GO:0045926
hsp101	GO:2000280
nac1	GO:0009409
nac1	GO:0009414
nac1	GO:0009737
nac1	GO:0050801
nac1	GO:1902075
pmpm2	GO:0009409
pmpm2	GO:0009414
pmpm2	GO:0009737
pmpm2	GO:0050801
pmpm2	GO:1902075
pmpm3	GO:0009409
pmpm3	GO:0009414
pmpm3	GO:0009737
pmpm3	GO:0050801
pmpm3	GO:1902075
pmpm4	GO:0009409
pmpm4	GO:0009414
pmpm4	GO:0009737
pmpm4	GO:0050801
pmpm4	GO:1902075
pmpm5	GO:0009409
pmpm5	GO:0009414
pmpm5	GO:0009737
pmpm5	GO:0050801
pmpm5	GO:1902075
pmpm6	GO:0009409
pmpm6	GO:0009414
pmpm6	GO:0009737
pmpm6	GO:1902075
pmpm7	GO:0009409
pmpm7	GO:0009414
pmpm7	GO:0009737
pmpm7	GO:0050801
pmpm7	GO:1902075
pmpm8	GO:0009409
pmpm8	GO:0009414
pmpm8	GO:0009737
pmpm8	GO:0050801
pmpm8	GO:1902075
grf1	GO:0009414
grf1	GO:0009620
grf1	GO:1902074
nactf23	GO:0009414
nactf23	GO:0009620
nactf23	GO:0009751
nactf23	GO:0009753
nactf23	GO:0010150
nactf23	GO:1902074
nactf70	GO:0009414
nactf70	GO:0009620
nactf70	GO:0009751
nactf70	GO:0009753
nactf70	GO:0010150
nactf70	GO:1902074
ppck1	GO:0009416
pho1	GO:0009501
pan1	GO:0009504
bsd2	GO:0009507
bsd2	GO:0009532
