#DB_SIZE=1403462
#MAX_CLASS_SIZE=50657
#GO	IC
0061695	5.13573921697859
0052689	5.13573921697859
0008168	5.13573921697859
0042445	5.13910056468129
0044092	5.13910056468129
0009639	5.14925293614531
0016887	5.14925293614531
0016072	5.14925293614531
1902600	5.15607890121571
0010015	5.15607890121571
0004553	5.15607890121571
0009636	5.1595094363125
0015291	5.1595094363125
0098798	5.1595094363125
0004497	5.1595094363125
0009733	5.16295178050347
0033043	5.16987222334805
0031667	5.16987222334805
0004175	5.17684089266414
0006605	5.18034352321534
0044455	5.18034352321534
0046527	5.18034352321534
0043086	5.18385846532279
0015077	5.18385846532279
1990837	5.18738580584075
0045892	5.19447803415025
0044093	5.19804310031474
0004518	5.20162092166263
0009856	5.20162092166263
0044706	5.20162092166263
0010243	5.20162092166263
0051188	5.20162092166263
0016616	5.21243183776684
0015931	5.227030637188
0051321	5.227030637188
0097367	5.227030637188
0016853	5.227030637188
1903825	5.23071388260429
1905039	5.23071388260429
0048507	5.23071388260429
0006364	5.23441074448562
0015934	5.23441074448562
0004721	5.23812132388215
0046983	5.23812132388215
0072521	5.23812132388215
0097659	5.24184572297314
0071396	5.24184572297314
0008652	5.24184572297314
0048585	5.24558404508374
0046873	5.24558404508374
0071669	5.24933639470229
0043085	5.25310287749777
0008092	5.25688360033768
0009658	5.26067867130623
0006720	5.2644881997229
0007389	5.2644881997229
0019725	5.2683122961613
0000278	5.2683122961613
0006351	5.2683122961613
0032101	5.27600464178446
0018205	5.27987311856238
0044282	5.28375661858877
0016779	5.28375661858877
0038023	5.28765525900443
0048037	5.28765525900443
0006732	5.29156915832557
0048438	5.29156915832557
0048046	5.29549843646546
0104004	5.29549843646546
0002831	5.29549843646546
0071214	5.29549843646546
0009826	5.29944321475647
0055065	5.29944321475647
0071496	5.30340361597257
0009753	5.32344436685602
0008514	5.32344436685602
0050832	5.32750116755163
0042325	5.32750116755163
0031668	5.32750116755163
0035251	5.33157449293927
0015698	5.33157449293927
0034655	5.33566447819079
0032553	5.33566447819079
1903046	5.33566447819079
0044703	5.33977126014344
1901264	5.33977126014344
0045229	5.33977126014344
1901607	5.34389497732731
0015078	5.352193780142
0000375	5.35636915155248
0000041	5.35636915155248
0017076	5.35636915155248
0006310	5.35636915155248
0019693	5.36056202981252
0051338	5.36056202981252
0000904	5.36477256234886
0040008	5.36477256234886
0048193	5.36477256234886
0001932	5.36900089845838
0042594	5.36900089845838
0019900	5.37324718933983
0000976	5.37751158812629
0140097	5.38179424991829
0019953	5.38609533181768
0016874	5.3904149929622
0009751	5.3904149929622
0048646	5.3947533945608
0032555	5.3947533945608
0009505	5.3947533945608
0006631	5.3947533945608
0040029	5.39911069992975
0000377	5.39911069992975
0006399	5.39911069992975
0009259	5.39911069992975
0043161	5.39911069992975
0016458	5.40348707452955
0051247	5.40348707452955
0016052	5.40348707452955
0034637	5.40788268600259
0022625	5.41229770421171
0015399	5.41229770421171
0000325	5.41673230127957
0016765	5.42118665162895
0006163	5.42118665162895
0000280	5.43015532161171
0008289	5.43015532161171
0051336	5.43015532161171
0008144	5.43015532161171
0055082	5.43920515713163
0032270	5.43920515713163
0061659	5.43920515713163
0061630	5.44376097366749
0098800	5.44376097366749
0043549	5.44376097366749
0000226	5.4483376406949
0051301	5.4483376406949
0072511	5.4483376406949
0009743	5.4483376406949
0004722	5.46219467535633
0008757	5.46219467535633
0045859	5.46685668846214
0044036	5.46685668846214
0051213	5.46685668846214
0090698	5.46685668846214
0000228	5.47154053777457
0000271	5.47624642881198
0021700	5.48097457000793
0072330	5.48097457000793
0016709	5.48097457000793
0034248	5.48097457000793
0008134	5.48097457000793
0009150	5.48572517276652
0009611	5.48572517276652
0042626	5.48572517276652
0006457	5.48572517276652
1903047	5.48572517276652
0003002	5.49049845151918
0015893	5.49049845151918
0015979	5.49049845151918
0006417	5.49049845151918
0031669	5.49529462378267
0030880	5.49529462378267
0035639	5.50011391021862
0032879	5.50011391021862
0070838	5.50011391021862
1901617	5.50495653469441
0046777	5.50495653469441
0032504	5.50982272434558
0010016	5.51962672444221
0009723	5.51962672444221
0098754	5.51962672444221
0007005	5.52952779542492
0000398	5.52952779542492
0090627	5.52952779542492
0000428	5.52952779542492
0006644	5.53451533693596
0099080	5.5395278787595
0004857	5.5395278787595
0048609	5.54456567278946
0009814	5.54456567278946
0031300	5.549628974746
0044877	5.549628974746
0046658	5.549628974746
0016810	5.549628974746
0010383	5.549628974746
0048868	5.55471804425348
1901657	5.55471804425348
0044454	5.55471804425348
0006865	5.55983314492025
0071826	5.55983314492025
0006401	5.56497454442066
0008643	5.56497454442066
0031301	5.57014251457911
0009832	5.57014251457911
0048588	5.57014251457911
0004888	5.57014251457911
0071695	5.57014251457911
0008299	5.57533733145621
0099513	5.58055927543736
0099512	5.58055927543736
0099081	5.58055927543736
0045944	5.58580863132351
0070925	5.59108568842435
0098803	5.59108568842435
0055076	5.59108568842435
0055029	5.59108568842435
0070469	5.59108568842435
0046486	5.60172408662941
0044042	5.60172408662941
0006073	5.60172408662941
0006873	5.60172408662941
0022618	5.60708602977079
0000151	5.60708602977079
0033692	5.60708602977079
0000302	5.61789694587501
0001012	5.62334655064257
0090696	5.62334655064257
0071555	5.62334655064257
0042887	5.62334655064257
0000977	5.6288260164072
0009267	5.6288260164072
0000785	5.6288260164072
0015935	5.63433567221817
0097435	5.64544689764324
0005342	5.64544689764324
0046943	5.64544689764324
1901293	5.64544689764324
0042170	5.65104915319191
0009739	5.65104915319191
0019199	5.65104915319191
0005874	5.65104915319191
0015631	5.65104915319191
0051640	5.65104915319191
0007166	5.65668297091016
0042446	5.65668297091016
0010228	5.65668297091016
0009165	5.66234870844584
0030003	5.66804672956048
0004675	5.67377740426946
0007178	5.67377740426946
0007167	5.67377740426946
1905368	5.67954110898621
0006260	5.68533822667054
0007059	5.69116914698133
0009909	5.69116914698133
0006575	5.69116914698133
0009108	5.69116914698133
0009642	5.69116914698133
0005681	5.69116914698133
0016407	5.69703426643373
0031047	5.70886872408073
1990204	5.70886872408073
0031969	5.71483889106724
0051248	5.71483889106724
0051093	5.71483889106724
0005635	5.71483889106724
0003333	5.71483889106724
0051169	5.72084491512745
0006913	5.72084491512745
0048638	5.72084491512745
0032269	5.72084491512745
0003924	5.72084491512745
0010073	5.72688722958341
0008033	5.72688722958341
0022603	5.73296627565979
0005102	5.73296627565979
0022627	5.73296627565979
1904680	5.73296627565979
0015748	5.73908250267723
0006721	5.74523636825161
0017038	5.75142833849953
0006302	5.75765888825017
0071478	5.75765888825017
